Time,Bx (µT),By (µT),Bz (µT),Vx,Vy,Vz
1758007395.884004,75.799,-38.769999999999996,28.534999999999997,9,-2,5
1758007398.957469,75.53299999999999,-38.894999999999996,36.925,9,-2,6
1758007402.0175614,75.67999999999999,-38.583,46.608999999999995,9,-2,7
1758007405.0929325,75.794,-38.137,54.936,9,-2,8
1758007408.1546695,75.96799999999999,-37.807,62.967000000000006,9,-2,9
1758007411.213409,75.943,-37.29299999999999,71.828,9,-2,10
1758007414.2834263,75.929,-37.176,78.858,9,-2,11
1758007417.3517714,75.899,-36.824,87.652,9,-2,12
1758007420.4165847,76.096,-36.522,94.827,9,-2,13
1758007423.394762,68.61,-36.19499999999999,107.88500000000002,9,-2,14
1758007426.4568052,76.21500000000002,-36.039,116.314,9,-2,15
1758007429.5196586,76.124,-35.732000000000006,125.00800000000001,9,-2,16
1758007432.5982783,76.53099999999999,-36.011,132.408,9,-2,17
1758007435.6593666,76.543,-35.510000000000005,139.14500000000004,9,-2,18
1758007438.734849,76.27899999999998,-35.237,147.98399999999998,9,-2,19
1758007441.7966173,76.43700000000001,-35.032,157.768,9,-2,20
1758007444.8764882,74.49,-38.283,-185.82000000000002,9,-1,-20
1758007447.9367456,74.756,-38.159,-177.12300000000005,9,-1,-19
1758007451.0104463,74.714,-37.977000000000004,-168.144,9,-1,-18
1758007454.0890083,74.924,-37.825,-160.07,9,-1,-17
1758007457.150254,75.03299999999999,-37.735,-151.247,9,-1,-16
1758007460.2247517,75.321,-37.62500000000001,-141.89100000000002,9,-1,-15
1758007463.2862935,75.49599999999998,-37.589999999999996,-133.67000000000002,9,-1,-14
1758007466.3500023,75.39699999999999,-37.334,-125.019,9,-1,-13
1758007469.4223862,74.864,-37.07199999999999,-115.694,9,-1,-12
1758007472.4998534,75.073,-36.54299999999999,-106.92999999999999,9,-1,-11
1758007475.5595417,75.229,-36.010999999999996,-98.45900000000002,9,-1,-10
1758007478.6343353,75.31200000000001,-35.513,-90.096,9,-1,-9
1758007481.6965935,75.554,-35.512,-81.012,9,-1,-8
1758007484.7550282,75.273,-35.218,-71.64500000000001,9,-1,-7
1758007487.735265,67.975,-34.907,-63.138,9,-1,-6
1758007490.7960737,75.638,-34.483,-54.164,9,-1,-5
1758007493.8735886,75.71099999999998,-34.306,-45.756,9,-1,-4
1758007496.9311543,75.479,-34.388999999999996,-36.731,9,-1,-3
1758007499.9937742,75.515,-34.334,-27.631999999999998,9,-1,-2
1758007503.0737355,75.84700000000001,-34.193,-18.413000000000004,9,-1,-1
1758007506.131408,75.942,-33.537,-9.622,9,-1,0
1758007509.2085047,76.106,-33.548,-2.7540000000000004,9,-1,1
1758007512.266549,76.271,-33.232000000000006,4.104,9,-1,2
1758007515.3302348,76.06899999999999,-32.821,11.148000000000001,9,-1,3
1758007518.4075713,76.02099999999999,-32.611999999999995,19.126,9,-1,4
1758007521.471926,76.09100000000001,-32.56,26.534,9,-1,5
1758007524.5324807,76.25999999999999,-32.214999999999996,35.184999999999995,9,-1,6
1758007527.6086175,76.135,-31.877999999999997,44.188,9,-1,7
1758007530.6674623,76.098,-31.430999999999994,52.931000000000004,9,-1,8
1758007533.7444086,76.06400000000001,-31.288,62.09000000000001,9,-1,9
1758007536.806677,76.453,-30.956,70.55499999999999,9,-1,10
1758007539.8698514,76.813,-30.743999999999993,79.607,9,-1,11
1758007542.944721,76.606,-30.641999999999996,89.296,9,-1,12
1758007546.0084093,77.01,-30.010999999999996,96.737,9,-1,13
1758007549.0824559,77.016,-30.012999999999998,105.51699999999998,9,-1,14
1758007552.1465342,76.776,-29.690000000000005,115.232,9,-1,15
1758007555.2221646,76.86399999999999,-29.534,123.94900000000003,9,-1,16
1758007558.2814236,76.74599999999998,-29.052999999999997,132.34499999999997,9,-1,17
1758007561.35313,76.988,-29.059999999999995,141.002,9,-1,18
1758007564.4287038,77.274,-28.808000000000003,149.728,9,-1,19
1758007567.4887462,77.159,-28.304999999999996,159.973,9,-1,20
1758007570.5662425,74.85499999999999,-32.147,-185.73,9,0,-20
1758007573.640002,74.68499999999999,-32.03,-177.671,9,0,-19
1758007576.704427,74.921,-31.737000000000002,-168.361,9,0,-18
1758007579.7791822,74.791,-31.293,-159.868,9,0,-17
